Player,Action,Destination,Depth,Value
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,BB,3,-5.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,BC,3,49.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,BD,3,13.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,C,3,52.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,E,3,24.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,F,3,20.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,G,3,19.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,H,3,12.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,I,3,56.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,J,3,-5.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,K,3,63.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,L,3,67.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,N,3,19.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,O,3,13.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,P,3,31.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,Q,3,25.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,R,3,26.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,S,3,-14.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,T,3,51.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,U,3,37.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,V,3,23.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,W,3,-1.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,X,3,59.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,Y,3,-25.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,Z,3,0.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Paratroop Drop,M,1,23.0
Confederacy,Paratroop Drop,E,2,-Infinity
Union,Force March,D,3,-14.0
Confederacy,Paratroop Drop,E,2,-14.0
Union,Force March,L,3,48.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,A,3,1.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,AA,3,-25.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,AB,3,-49.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,AC,3,6.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,AD,3,-41.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,B,3,-9.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,BA,3,-36.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,BB,3,-24.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,BC,3,30.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,BD,3,-6.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,C,3,33.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,D,3,-14.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,F,3,1.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,G,3,0.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,H,3,-7.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,I,3,37.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,J,3,-24.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,K,3,44.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,L,3,48.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,N,3,0.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,O,3,-6.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,P,3,12.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,Q,3,6.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,R,3,7.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,S,3,-33.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,T,3,32.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,U,3,18.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,V,3,4.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,W,3,-20.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,X,3,40.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,Y,3,-44.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,Z,3,-19.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Paratroop Drop,M,1,23.0
Confederacy,Paratroop Drop,F,2,-Infinity
Union,Force March,D,3,-10.0
Confederacy,Paratroop Drop,F,2,-10.0
Union,Force March,L,3,52.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,A,3,5.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,AA,3,-21.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,AB,3,-45.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,AC,3,10.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,AD,3,-37.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,B,3,-5.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,BA,3,-32.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,BB,3,-20.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,BC,3,34.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,BD,3,-2.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,C,3,37.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,D,3,-10.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,E,3,9.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,G,3,4.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,H,3,-3.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,I,3,41.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,J,3,-20.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,K,3,48.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,L,3,52.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,N,3,4.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,O,3,-2.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,P,3,16.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,Q,3,10.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,R,3,11.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,S,3,-29.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,T,3,36.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,U,3,22.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,V,3,8.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,W,3,-16.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,X,3,44.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,Y,3,-40.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,Z,3,-15.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Paratroop Drop,M,1,23.0
Confederacy,Paratroop Drop,G,2,-Infinity
Union,Force March,D,3,-9.0
Confederacy,Paratroop Drop,G,2,-9.0
Union,Force March,L,3,53.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,A,3,6.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,AA,3,-20.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,AB,3,-44.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,AC,3,11.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,AD,3,-36.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,B,3,-4.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,BA,3,-31.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,BB,3,-19.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,BC,3,35.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,BD,3,-1.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,C,3,38.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,D,3,-9.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,E,3,10.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,F,3,6.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,H,3,-2.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,I,3,42.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,J,3,-19.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,K,3,49.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,L,3,53.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,N,3,5.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,O,3,-1.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,P,3,17.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,Q,3,11.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,R,3,12.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,S,3,-28.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,T,3,37.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,U,3,23.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,V,3,9.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,W,3,-15.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,X,3,45.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,Y,3,-39.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,Z,3,-14.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Paratroop Drop,M,1,23.0
Confederacy,Paratroop Drop,H,2,-Infinity
Union,Force March,D,3,-2.0
Confederacy,Paratroop Drop,H,2,-2.0
Union,Force March,L,3,60.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,A,3,13.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,AA,3,-13.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,AB,3,-37.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,AC,3,18.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,AD,3,-29.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,B,3,3.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,BA,3,-24.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,BB,3,-12.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,BC,3,42.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,BD,3,6.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,C,3,45.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,D,3,-2.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,E,3,17.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,F,3,13.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,G,3,12.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,I,3,49.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,J,3,-12.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,K,3,56.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,L,3,60.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,N,3,12.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,O,3,6.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,P,3,24.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,Q,3,18.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,R,3,19.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,S,3,-21.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,T,3,44.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,U,3,30.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,V,3,16.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,W,3,-8.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,X,3,52.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,Y,3,-32.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,Z,3,-7.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Paratroop Drop,M,1,23.0
Confederacy,Paratroop Drop,I,2,-Infinity
Union,Force March,D,3,-46.0
Confederacy,Paratroop Drop,I,2,-46.0
Union,Force March,L,3,16.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,A,3,-31.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,AA,3,-57.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,AB,3,-81.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,AC,3,-26.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,AD,3,-73.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,B,3,-41.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,BA,3,-68.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,BB,3,-56.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,BC,3,-2.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,BD,3,-38.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,C,3,1.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,D,3,-46.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,E,3,-27.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,F,3,-31.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,G,3,-32.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,H,3,-39.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,J,3,-56.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,K,3,12.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,L,3,16.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,N,3,-32.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,O,3,-38.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,P,3,-20.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,Q,3,-26.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,R,3,-25.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,S,3,-65.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,T,3,0.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,U,3,-14.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,V,3,-28.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,W,3,-52.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,X,3,8.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,Y,3,-76.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,Z,3,-51.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Paratroop Drop,M,1,16.0
Confederacy,Paratroop Drop,J,2,-Infinity
Union,Force March,D,3,15.0
Confederacy,Paratroop Drop,J,2,15.0
Union,Force March,L,3,77.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,A,3,30.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,AA,3,4.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,AB,3,-20.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,AC,3,35.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,AD,3,-12.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,B,3,20.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,BA,3,-7.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,BB,3,5.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,BC,3,59.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,BD,3,23.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,C,3,62.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,D,3,15.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,E,3,34.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,F,3,30.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,G,3,29.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,H,3,22.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,I,3,66.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,K,3,73.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,L,3,77.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,N,3,29.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,O,3,23.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,P,3,41.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,Q,3,35.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,R,3,36.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,S,3,-4.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,T,3,61.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,U,3,47.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,V,3,33.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,W,3,9.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,X,3,69.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,Y,3,-15.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,Z,3,10.0
Confederacy,Paratroop Drop,J,2,77.0
Union,Paratroop Drop,M,1,16.0
Confederacy,Paratroop Drop,K,2,-Infinity
Union,Force March,D,3,-53.0
Confederacy,Paratroop Drop,K,2,-53.0
Union,Force March,L,3,9.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,A,3,-38.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,AA,3,-64.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,AB,3,-88.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,AC,3,-33.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,AD,3,-80.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,B,3,-48.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,BA,3,-75.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,BB,3,-63.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,BC,3,-9.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,BD,3,-45.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,C,3,-6.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,D,3,-53.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,E,3,-34.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,F,3,-38.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,G,3,-39.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,H,3,-46.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,I,3,-2.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,J,3,-63.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,L,3,9.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,N,3,-39.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,O,3,-45.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,P,3,-27.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,Q,3,-33.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,R,3,-32.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,S,3,-72.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,T,3,-7.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,U,3,-21.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,V,3,-35.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,W,3,-59.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,X,3,1.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,Y,3,-83.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,Z,3,-58.0
Confederacy,Paratroop Drop,K,2,9.0
Union,Paratroop Drop,M,1,9.0
Confederacy,Paratroop Drop,L,2,-Infinity
Union,Force March,D,3,-57.0
Confederacy,Paratroop Drop,L,2,-57.0
Union,Paratroop Drop,A,3,-42.0
Confederacy,Paratroop Drop,L,2,-42.0
Union,Paratroop Drop,AA,3,-68.0
Confederacy,Paratroop Drop,L,2,-42.0
Union,Paratroop Drop,AB,3,-92.0
Confederacy,Paratroop Drop,L,2,-42.0
Union,Paratroop Drop,AC,3,-37.0
Confederacy,Paratroop Drop,L,2,-37.0
Union,Paratroop Drop,AD,3,-84.0
Confederacy,Paratroop Drop,L,2,-37.0
Union,Paratroop Drop,B,3,-52.0
Confederacy,Paratroop Drop,L,2,-37.0
Union,Paratroop Drop,BA,3,-79.0
Confederacy,Paratroop Drop,L,2,-37.0
Union,Paratroop Drop,BB,3,-67.0
Confederacy,Paratroop Drop,L,2,-37.0
Union,Paratroop Drop,BC,3,-13.0
Confederacy,Paratroop Drop,L,2,-13.0
Union,Paratroop Drop,BD,3,-49.0
Confederacy,Paratroop Drop,L,2,-13.0
Union,Paratroop Drop,C,3,-10.0
Confederacy,Paratroop Drop,L,2,-10.0
Union,Paratroop Drop,D,3,-57.0
Confederacy,Paratroop Drop,L,2,-10.0
Union,Paratroop Drop,E,3,-38.0
Confederacy,Paratroop Drop,L,2,-10.0
Union,Paratroop Drop,F,3,-42.0
Confederacy,Paratroop Drop,L,2,-10.0
Union,Paratroop Drop,G,3,-43.0
Confederacy,Paratroop Drop,L,2,-10.0
Union,Paratroop Drop,H,3,-50.0
Confederacy,Paratroop Drop,L,2,-10.0
Union,Paratroop Drop,I,3,-6.0
Confederacy,Paratroop Drop,L,2,-6.0
Union,Paratroop Drop,J,3,-67.0
Confederacy,Paratroop Drop,L,2,-6.0
Union,Paratroop Drop,K,3,1.0
Confederacy,Paratroop Drop,L,2,1.0
Union,Paratroop Drop,N,3,-43.0
Confederacy,Paratroop Drop,L,2,1.0
Union,Paratroop Drop,O,3,-49.0
Confederacy,Paratroop Drop,L,2,1.0
Union,Paratroop Drop,P,3,-31.0
Confederacy,Paratroop Drop,L,2,1.0
Union,Paratroop Drop,Q,3,-37.0
Confederacy,Paratroop Drop,L,2,1.0
Union,Paratroop Drop,R,3,-36.0
Confederacy,Paratroop Drop,L,2,1.0
Union,Paratroop Drop,S,3,-76.0
Confederacy,Paratroop Drop,L,2,1.0
Union,Paratroop Drop,T,3,-11.0
Confederacy,Paratroop Drop,L,2,1.0
Union,Paratroop Drop,U,3,-25.0
Confederacy,Paratroop Drop,L,2,1.0
Union,Paratroop Drop,V,3,-39.0
Confederacy,Paratroop Drop,L,2,1.0
Union,Paratroop Drop,W,3,-63.0
Confederacy,Paratroop Drop,L,2,1.0
Union,Paratroop Drop,X,3,-3.0
Confederacy,Paratroop Drop,L,2,1.0
Union,Paratroop Drop,Y,3,-87.0
Confederacy,Paratroop Drop,L,2,1.0
Union,Paratroop Drop,Z,3,-62.0
Confederacy,Paratroop Drop,L,2,1.0
Union,Paratroop Drop,M,1,1.0
Confederacy,Paratroop Drop,N,2,-Infinity
Union,Force March,D,3,-9.0
Confederacy,Paratroop Drop,N,2,-9.0
Union,Force March,L,3,53.0
Confederacy,Paratroop Drop,N,2,53.0
Union,Paratroop Drop,A,3,6.0
Confederacy,Paratroop Drop,N,2,53.0
Union,Paratroop Drop,AA,3,-20.0
Confederacy,Paratroop Drop,N,2,53.0
Union,Paratroop Drop,AB,3,-44.0
Confederacy,Paratroop Drop,N,2,53.0
Union,Paratroop Drop,AC,3,11.0
Confederacy,Paratroop Drop,N,2,53.0
Union,Paratroop Drop,AD,3,-36.0
Confederacy,Paratroop Drop,N,2,53.0
Union,Paratroop Drop,B,3,-4.0
Confederacy,Paratroop Drop,N,2,53.0
Union,Paratroop Drop,BA,3,-31.0
Confederacy,Paratroop Drop,N,2,53.0
Union,Paratroop Drop,BB,3,-19.0
Confederacy,Paratroop Drop,N,2,53.0
Union,Paratroop Drop,BC,3,35.0
Confederacy,Paratroop Drop,N,2,53.0
Union,Paratroop Drop,BD,3,-1.0
Confederacy,Paratroop Drop,N,2,53.0
Union,Paratroop Drop,C,3,38.0
Confederacy,Paratroop Drop,N,2,53.0
Union,Paratroop Drop,D,3,-9.0
Confederacy,Paratroop Drop,N,2,53.0
